"","word","freq","length_word"
"11679","印華波紋蛾",2,5
"11680","印象震旦花介",1,6
"11681","印裳蛾",2,3
"11682","危害尾孢菌",1,5
"11683","合子草",11,3
"11684","合子草假尾孢菌",1,7
"11685","合子草霜黴",2,5
"11686","合子草屬",1,4
"11687","合內尖帶實蠅",1,6
"11688","合爪蟎屬",1,4
"11689","合位節蜱屬",2,5
"11690","合刺管鞭蝦",1,5
"11691","合果芋",2,3
"11692","合果芋屬",1,4
"11693","合長足虻屬",1,5
"11694","合星珊瑚屬",1,5
"11695","合流夜蛾",2,4
"11696","合胃蚓屬",1,4
"11697","合浦絨螯蟹",1,5
"11698","合紋麗翅實蠅",1,6
"11699","合脈石蛾屬",1,5
"11700","合望汙毛朽木甲",1,7
"11701","合望細花天牛",1,6
"11702","合球藻屬",1,4
"11703","合絲肖菝葜",2,5
"11704","合萌",25,2
"11705","合萌屬",1,3
"11706","合睫苔",6,3
"11707","合睫苔屬",1,4
"11708","合群小鎧茗荷",1,6
"11709","合葉並盾介殼蟲",1,7
"11710","合葉草",1,3
"11711","合葉裂齒蘚",1,5
"11712","合葉蘚",1,3
"11713","合葉蘚科",1,4
"11714","合葉蘚屬",1,4
"11715","合鼓蝦屬",1,4
"11716","合端星斑實蠅",1,6
"11717","合舞虻屬",1,4
"11718","合盤藻目",1,4
"11719","合輪恙蟎屬",1,5
"11720","合齒魚科",1,4
"11721","合縱愛神介",1,5
"11722","合顎蟹屬",1,4
"11723","合蠅虎屬",1,4
"11724","合鰓魚目",1,4
"11725","合鰓魚科",1,4
"11726","合鰓鰻",2,3
"11727","合鰓鰻科",1,4
"11728","合鰓鰻屬",1,4
"11729","合囊蕨目",1,4
"11730","合囊蕨亞綱",1,5
"11731","合囊蕨科",1,4
"11732","合歡",4,2
"11733","合歡山巴蚖",1,5
"11734","合歡山尼蝗",1,5
"11735","合歡山長跗葉蚤",1,7
"11736","合歡山亮腹狹翅斑蛾",2,9
"11737","合歡山馬兜鈴",4,6
"11738","合歡山維殼蟎",1,6
"11739","合歡山遠環蚓",1,6
"11740","合歡山銀心尺蛾",1,7
"11741","合歡山蹄蓋蕨",4,6
"11742","合歡山隱姬花天牛",1,8
"11743","合歡山雙葉蘭",1,6
"11744","合歡分化型尖鐮孢菌",1,9
"11745","合歡古蚤",1,4
"11746","合歡曲翼夜蛾",2,6
"11747","合歡松蘭",1,4
"11748","合歡芝麻蝸牛",1,6
"11749","合歡柳葉菜",1,5
"11750","合歡苔蘚夜蛾",1,6
"11751","合歡搖蚊",1,4
"11752","合歡瘦吉丁蟲",1,6
"11753","合歡橄欖花尺蛾",1,7
"11754","合歡鬃蚤",1,4
"11755","合歡屬",1,3
"11756","吉丁蟲科",1,4
"11757","吉丁蟲屬",1,4
"11758","吉川氏果蠅",1,5
"11759","吉氏肩鰓鳚",2,5
"11760","吉氏飛角魚",1,5
"11761","吉氏針鯒",1,4
"11762","吉氏葉燈魚",2,5
"11763","吉打副葉鰺",2,5
"11764","吉本歹夜蛾",1,5
"11765","吉本東潛蠅",1,5
"11766","吉本金星夜蛾",1,6
"11767","吉本洱尺蛾",1,5
"11768","吉本球果尺蛾",1,6
"11769","吉本影裳蛾",1,5
"11770","吉田氏菱蛛",1,5
"11771","吉田捲管螺",1,5
"11772","吉田滿月蛤",1,5
"11773","吉安氏簑水螟",1,6
"11774","吉利慈鯛",2,4
"11775","吉村肺衣",1,4
"11776","吉良氏螢天牛",1,6
"11777","吉良長旋螺",1,5
"11778","吉良捲管螺",1,5
"11779","吉良黃錦蛤",1,5
"11780","吉良鳳螺",1,4
"11781","吉貝木棉",1,4
"11782","吉里巴斯粉介殼蟲",1,8
"11783","吉里斯樹狀孢菌",1,7
"11784","吉拉索蘆薈",11,5
"11785","吉悌細顎針蟻",1,6
"11786","吉祥角瘤家蟻",1,6
"11787","吉祥草",1,3
"11788","吉野林蠊",2,4
"11789","吉野蚜蠅",1,4
"11790","吉野實蠅",1,4
"11791","吉遁蛛屬",1,4
"11792","吉爾莫盾巨孢囊",1,7
"11793","吉膜苔蟲屬",1,5
"11794","吉嶺葉蜂屬",1,5
"11795","吊石苣苔",1,4
"11796","吊竹草",3,3
"11797","吊葉蛛",2,3
"11798","吊燈花屬",1,4
"11799","吊鐘",2,2
"11800","吊鐘花",1,3
"11801","吊鐘花屬",2,4
"11802","吊鐘姬蛛",2,4
"11803","吊鐘鬼蘭",8,4
"11804","吊鐘藤",5,3
"11805","吊鐘藤屬",1,4
"11806","吊蘭",29,2
"11807","吊蘭屬",1,3
"11808","同孔珊瑚屬",1,5
"11809","同心細顎姬蜂",1,6
"11810","同心蛤",2,3
"11811","同心蛤科",1,4
"11812","同心蛤屬",1,4
"11813","同心髮癬菌",1,5
"11814","同心櫛銼蛤",1,5
"11815","同心環紋炭球菌",5,7
"11816","同石藻屬",1,4
"11817","同合球藻屬",1,5
"11818","同安鈕裳蛾",2,5
"11819","同曲錐頂帶紋菱孢菌",1,9
"11820","同色缺叉石蛾",1,6
"11821","同色搖蚊",1,4
"11822","同色蒜蛇鰻",1,5
"11823","同色鐮孢菌",1,5
"11824","同尾輪蟲屬",1,5
"11825","同形寄居蟹",2,5
"11826","同志彎貝介",1,5
"11827","同足節蜱屬",1,5
"11828","同花母菊",7,4
"11829","同型柄鏈藻",1,5
"11830","同柄孢殼菌",3,5
"11831","同突眼紋藻",3,5
"11832","同島衣",1,3
"11833","同株蟲囊菌屬",1,6
"11834","同脈葉蜂屬",1,5
"11835","同蚖屬",1,3
"11836","同骨海綿目",1,5
"11837","同寄居蟹屬",1,5
"11838","同腱縞蠅屬",1,5
"11839","同葉苔屬",1,4
"11840","同端吸盤科",1,5
"11841","同蒴苔",1,3
"11842","同蒴苔屬",1,4
"11843","同蜾蠃屬",1,4
"11844","同緣蝽屬",1,4
"11845","同蝽屬",1,3
"11846","同齒庫蠓",1,4
"11847","同蕊草",7,3
"11848","同錐蝸牛屬",1,5
"11849","同雙歧根梅衣",2,6
"11850","同雙星珊瑚",1,5
"11851","同蠅屬",1,3
"11852","同蠓屬",1,3
"11853","同鬚石蛾屬",1,5
"11854","名和氏蟬寄蛾",1,6
"11855","名和異跳螳",5,5
"11856","名符異角菊虎",3,6
"11857","后大埔黑煤菌",1,6
"11858","后夜蛾",1,3
"11859","后夜蛾屬",1,4
"11860","后烏賊屬",1,4
"11861","后脊細顎姬蜂",1,6
"11862","后圓真浮螢",1,5
"11863","后葉尺蛾屬",1,5
"11864","后葉羽蟎科",1,5
"11865","后葉羽蟎屬",1,5
"11866","后麗盲蝽屬",1,5
"11867","吐氏暗哲水蚤",1,6
"11868","向天黃",3,3
"11869","向天盞",4,3
"11870","向日葵",11,3
"11871","向日葵植潛蠅",1,6
"11872","向日葵黃化斑點病毒",2,9
"11873","向日葵屬",1,4
"11874","向背祖大蚊",1,5
"11875","向陽波姬尺蛾",1,6
"11876","回紇海花介",1,5
"11877","回條蜂屬",1,4
"11878","地三葉草",1,4
"11879","地下水黴",2,4
"11880","地下綿霉",1,4
"11881","地中海花冠球藻",2,7
"11882","地中海海毛藻",1,6
"11883","地中海胸燧鯛",1,6
"11884","地中海鉗戎",1,5
"11885","地中海槳水蚤",1,6
"11886","地巴拉草",1,4
"11887","地水霉",1,3
"11888","地水黴屬",1,4
"11889","地母多彩海麒麟",1,7
"11890","地生麻蠊",2,4
"11891","地耳草",7,3
"11892","地耳蕨",8,3
"11893","地舌菌目",1,4
"11894","地舌菌科",1,4
"11895","地舌菌屬",1,4
"11896","地衣鬼蛛",1,4
"11897","地衣桿菌",2,4
"11898","地衣微孔珊瑚",1,6
"11899","地衣癭蚋屬",1,5
"11900","地里纖恙蟎",1,5
"11901","地刷子",7,3
"11902","地卷",1,2
"11903","地卷科",1,3
"11904","地卷菌目",1,4
"11905","地卷屬",1,3
"11906","地花菌科",1,4
"11907","地花菌屬",1,4
"11908","地花蜂科",1,4
"11909","地花蜂屬",1,4
"11910","地表球囊霉",1,5
"11911","地星目",1,3
"11912","地星科",1,3
"11913","地星屬",1,3
"11914","地紅蝽",2,3
"11915","地峨螺屬",1,4
"11916","地海綿科",1,4
"11917","地租三殼灰介",1,6
"11918","地啄木",4,3
"11919","地球囊霉",2,4
"11920","地毯草",32,3
"11921","地毯草屬",1,4
"11922","地湧金蓮",2,4
"11923","地痞鋏蠓",1,4
"11924","地筍",2,2
"11925","地筍屬",1,3
"11926","地蛛科",1,3
"11927","地蛛屬",1,3
"11928","地楊梅屬",1,4
"11929","地榆",1,2
"11930","地榆屬",1,3
"11931","地稔",1,2
"11932","地萼蘚科",1,4
"11933","地蜈蚣目",1,4
"11934","地蜈蚣科",1,4
"11935","地圖衣",11,3
"11936","地圖衣科",1,4
"11937","地圖衣屬",1,4
"11938","地圖紋海兔",1,5
"11939","地圖寶螺",1,4
"11940","地獄朝大蚊",1,5
"11941","地膚",1,2
"11942","地螢金花蟲屬",1,6
"11943","地錘菌科",1,4
"11944","地錘菌屬",1,4
"11945","地錢",1,2
"11946","地錢目",1,3
"11947","地錢門",1,3
"11948","地錢科",1,3
"11949","地錢草",3,3
"11950","地錢綱",1,3
"11951","地錢屬",1,3
"11952","地錦",3,2
"11953","地錦屬",1,3
"11954","地龜科",1,3
"11955","地擬蠍科",1,4
"11956","地擬蠍屬",1,4
"11957","地膽科",1,3
"11958","地膽草",8,3
"11959","地膽草尾孢菌",1,6
"11960","地膽草長蠕孢黴",1,7
"11961","地膽草夏孢銹菌",1,7
"11962","地膽草假尾孢菌",1,7
"11963","地膽草屬",1,4
"11964","地膽屬",1,3
"11965","地蟋蟀科",1,4
"11966","地藤壺屬",1,4
"11967","地蟹科",1,3
"11968","地蟹屬",1,3
"11969","地蠊屬",1,3
"11970","地鶇屬",1,3
"11971","地寶蘭屬",1,4
"11972","多叉細牙蟲",1,5
"11973","多口座菌科",1,5
"11974","多口軸孔珊瑚",1,6
"11975","多子仙人球",1,5
"11976","多子漿果莧",2,5
"11977","多小刺麴黴",1,5
"11978","多孔伯粉蝨",1,5
"11979","多孔似枝瑚菌",2,6
"11980","多孔表孔珊瑚",1,6
"11981","多孔美麗鰕虎",1,6
"11982","多孔庫蠓",1,4
"11983","多孔粉蝨",1,4
"11984","多孔蚤蠅",1,4
"11985","多孔袋鼠介",1,5
"11986","多孔單篩海星",1,6
"11987","多孔棒粉蝨",1,5
"11988","多孔菌目",1,4
"11989","多孔菌科",14,4
"11990","多孔菌屬",1,4
"11991","多孔軸孔珊瑚",3,6
"11992","多孔圓星珊瑚",1,6
"11993","多孔新正花介",1,6
"11994","多孔新燈魚",1,5
"11995","多孔龜背芋",1,5
"11996","多毛三角鎧茗荷",1,7
"11997","多毛大附蠅",2,5
"11998","多毛大眼蟹",1,5
"11999","多毛仙人球",1,5
"12000","多毛巨黑蠅",1,5
"12001","多毛石蛾屬",1,5
"12002","多毛禾葉蕨",1,5
"12003","多毛尖頭水蚤",1,6
"12004","多毛扭口苔",2,5
"12005","多毛刺哲水蚤",1,6
"12006","多毛刺殼腔菌",1,6
"12007","多毛弧溝甲蟎",1,6
"12008","多毛東潛蠅",1,5
"12009","多毛知風草",2,5
"12010","多毛長足虻",1,5
"12011","多毛柄孢殼菌",1,6
"12012","多毛苔",2,3
"12013","多毛苔屬",1,4
"12014","多毛食蟲虻",1,5
"12015","多毛恩蚜小蜂",1,6
"12016","多毛窄翅實蠅",1,6
"12017","多毛荊棘介",1,5
"12018","多毛蚜蠅",1,4
"12019","多毛蚤科",1,4
"12020","多毛蚤屬",1,4
"12021","多毛假蝦蛄",1,5
"12022","多毛兜舌蘭",1,5
"12023","多毛寄蠅",2,4
"12024","多毛淺寄居蟹",1,6
"12025","多毛粗尾鱈",2,5
"12026","多毛細足蟹",1,5
"12027","多毛魚形介",1,5
"12028","多毛黑艷蠅",1,5
"12029","多毛稗稈蠅",2,5
"12030","多毛蛾蚋屬",1,5
"12031","多毛蜂窩菌",5,5
"12032","多毛管水蚓",1,5
"12033","多毛綱",1,3
"12034","多毛舞虻",1,4
"12035","多毛蝠蚤",1,4
"12036","多毛輝椿象",1,5
"12037","多毛縞蠅",1,4
"12038","多毛鎧蠅",1,4
"12039","多毛蠼螋",1,4
"12040","多毛蠼螋屬",1,5
"12041","多氏南亞小曲尾苔",1,8
"12042","多氏軟骨凹頂藻",2,7
"12043","多丘殼灰介",1,5
"12044","多汁乳菇",6,4
"12045","多田內原擬瘦姬蜂",1,8
"12046","多田氏蝸牛",1,5
"12047","多田芝麻蝸牛",1,6
"12048","多甲藻目",1,4
"12049","多甲藻科",1,4
"12050","多甲藻屬",1,4
"12051","多穴苔蟲科",1,5
"12052","多穴苔蟲屬",1,5
"12053","多穴腔菌屬",1,5
"12054","多列同扇藻",1,5
"12055","多地歪盤菌",1,5
"12056","多尖軸孔珊瑚",1,6
"12057","多年生花生",1,5
"12058","多年生集毛菌",6,6
"12059","多年臥孔菌屬",1,6
"12060","多羽三叉蕨",1,5
"12061","多肉孟蠅",4,4
"12062","多肉遠環蚓",1,5
"12063","多肋小笠藤壺",1,6
"12064","多肋凸尾介",1,5
"12065","多肋海螄螺",1,5
"12066","多肋馬鮑螺",2,5
"12067","多肋藤壺",1,4
"12068","多色圓胸菊虎",1,6
"12069","多序宿柱薹",1,5
"12070","多形小曲尾苔",10,6
"12071","多形目",1,3
"12072","多形松塔牛肝菌",1,7
"12073","多形炭角菌",5,5
"12074","多形科",1,3
"12075","多形馬勃",1,4
"12076","多形棘頭蟲屬",1,6
"12077","多形微眼藻",2,5
"12078","多形翦穎",1,4
"12079","多形蟲科",1,4
"12080","多形蟲囊菌",1,5
"12081","多良間盾蝸牛",1,6
"12082","多角波沙介",1,5
"12083","多角海牛科",1,5
"12084","多角海螄螺",1,5
"12085","多角針網蟲",1,5
"12086","多角齒裂菌",1,5
"12087","多刺小枝軟珊瑚",1,7
"12088","多刺小蚊",1,4
"12089","多刺天竺鯛",2,5
"12090","多刺天竺鯛屬",1,6
"12091","多刺毛貝綿蟹",2,6
"12092","多刺毛刺蟹",1,5
"12093","多刺石蜂蟲",1,5
"12094","多刺仿刺鎧蝦",1,6
"12095","多刺耳孔蜈蚣",1,6
"12096","多刺似美花介",1,6
"12097","多刺背棘魚屬",1,6
"12098","多刺家蚊",1,4
"12099","多刺球蠓",1,4
"12100","多刺鳥尾蛤",2,5
"12101","多刺棘星珊瑚",1,6
"12102","多刺隆背蟹",1,5
"12103","多刺黃水蚤",1,5
"12104","多刺摩天柱",1,5
"12105","多刺蝟蝦",1,4
"12106","多刺擬異指蝦",1,6
"12107","多刺織紋螺",1,5
"12108","多孢孔菌屬",1,5
"12109","多孢多穴腔菌",5,6
"12110","多孢柄孢殼菌",2,6
"12111","多孢球殼菌屬",1,6
"12112","多孢聚頸殼菌屬",1,7
"12113","多板海綿科",1,5
"12114","多板馬陸目",1,5
"12115","多板綱",1,3
"12116","多果珊瑚枝",1,5
"12117","多果無梗囊黴",1,6
"12118","多果雞爪草",1,5
"12119","多枝小鳳尾苔",2,6
"12120","多枝介科",1,4
"12121","多枝介屬",1,4
"12122","多枝內植藻",1,5
"12123","多枝竹節蘭",1,5
"12124","多枝羽蘚",1,4
"12125","多枝耳葉蘚",1,5
"12126","多枝尾稃草",3,5
"12127","多枝扁莎",6,4
"12128","多枝柱毛黴",1,5
"12129","多枝紅石蕊",1,5
"12130","多枝苔",6,3
"12131","多枝苔屬",1,4
"12132","多枝桉",1,3
"12133","多枝海兔",1,4
"12134","多枝草合歡",9,5
"12135","多枝霉草",1,4
"12136","多枝藻科",1,4
"12137","多枝囊蟎",1,4
"12138","多歧絲齒菌",2,5
"12139","多歧腸目",1,4
"12140","多肢輪蟲",1,4
"12141","多肢輪蟲屬",1,5
"12142","多育石蓴",1,4
"12143","多花山柑",1,4
"12144","多花山螞蝗",12,5
"12145","多花水仙",1,4
"12146","多花水莧菜",5,5
"12147","多花布袋蘭",1,5
"12148","多花沙稔",2,4
"12149","多花油柑",2,4
"12150","多花指甲蘭",1,5
"12151","多花娥房藤",1,5
"12152","多花栲",1,3
"12153","多花桉",1,3
"12154","多花素馨",1,4
"12155","多花野豌豆",5,5
"12156","多花黑麥草",19,5
"12157","多花滇南蛇藤",11,6
"12158","多花蓬萊葛",8,5
"12159","多附屬絲磚格頂生孢菌",1,10
"12160","多型孢子菌目",1,6
"12161","多型孢子菌科",1,6
"12162","多型孢白僵菌",2,6
"12163","多型孢叢赤殼菌",1,7
"12164","多型波尺蛾",2,5
"12165","多型珊瑚枝",2,5
"12166","多型珊瑚枝小瘤變種",4,9
"12167","多型珊瑚枝吉利曼變種",1,10
"12168","多型海蜷",1,4
"12169","多型高腰蝸牛",1,6
"12170","多姿麝鳳蝶",2,5
"12171","多室蛀船蛤",1,5
"12172","多指小枝軟珊瑚",1,7
"12173","多指地卷",1,4
"12174","多指指形軟珊瑚",1,7
"12175","多指馬鮁屬",1,5
"12176","多指瓷蟹屬",1,5
"12177","多指鮋屬",1,4
"12178","多星天牛屬",1,5
"12179","多染色座殼孢",1,6
"12180","多疣多彩海牛",2,6
"12181","多疣角頭孢菌",1,6
"12182","多疣表孔珊瑚",1,6
"12183","多疣偏蒴苔",1,5
"12184","多疣硬皮軟珊瑚",1,7
"12185","多疣微孔珊瑚",1,6
"12186","多疣鳳尾苔",2,5
"12187","多疣懸苔",1,4
"12188","多突仿石蟹",1,5
"12189","多突管鞭蝦",1,5
"12190","多紀魨屬",1,4
"12191","多胞疣鱗蘚",1,5
"12192","多胞銹菌科",1,5
"12193","多胞銹菌屬",1,5
"12194","多面水母科",1,5
"12195","多面水母屬",1,5
"12196","多食細蟎",1,4
"12197","多食黃桿菌",2,5
"12198","多食蟲囊菌",1,5
"12199","多扇唇孢藻",1,5
"12200","多核變形科",1,5
"12201","多核變形屬",1,5
"12202","多根硬皮馬勃",4,6
"12203","多紋扭腰蜑螺",1,6
"12204","多紋花花介",1,5
"12205","多紋峽塘鱧",2,5
"12206","多紋褶唇魚",1,5
"12207","多紋纖巨口魚",1,6
"12208","多納光蕈隱翅蟲",1,7
"12209","多納波緣隱翅蟲",1,7
"12210","多納裂舌隱翅蟲",1,7
"12211","多索空星藻",2,5
"12212","多耙濱鯛",1,4
"12213","多脂長喙殼菌",2,6
"12214","多脂鱗傘",2,4
"12215","多脈風藤",1,4
"12216","多脈莎草",18,4
"12217","多脊脊蝦蛄",2,5
"12218","多脊管鞭蝦",1,5
"12219","多針鎧蠅",1,4
"12220","多域光背蟹",1,5
"12221","多基底增殖破囊壺菌",2,9
"12222","多堆柄銹菌",1,5
"12223","多帶海緋鯉",2,5
"12224","多帶副鋸刺蓋魚",2,7
"12225","多帶緋鯉",2,4
"12226","多帶擬鱸",1,4
"12227","多彩千手螺",1,5
"12228","多彩巨顎天牛",1,6
"12229","多彩玉黍螺",2,5
"12230","多彩法螺",1,4
"12231","多彩後頜魚",1,5
"12232","多彩海牛科",1,5
"12233","多彩海牛屬",1,5
"12234","多彩海花介",1,5
"12235","多彩海扇蛤",1,5
"12236","多彩紐蛛",5,4
"12237","多彩榧螺",1,4
"12238","多彩環塔螺",1,5
"12239","多桿畫眉草",8,5
"12240","多瓶梗孢菌屬",1,6
"12241","多產黑翅蕈蚋",1,6
"12242","多粒開腹蛤",1,5
"12243","多莖鼠麴草",7,5
"12244","多莢草屬",1,4
"12245","多喙莖點黴菌",1,6
"12246","多壺菌屬",1,4
"12247","多斑大附蠅",1,5
"12248","多斑大蚊",1,4
"12249","多斑羊舌鮃",2,5
"12250","多斑芒蠅",2,4
"12251","多斑扇尾魚",3,5
"12252","多斑豹蠹蛾",1,5
"12253","多斑寄蠅",5,4
"12254","多斑球背偽瓢蟲",1,7
"12255","多斑蛇鰻",5,4
"12256","多斑凱基介",1,5
"12257","多斑普雷尼克蛛",1,7
"12258","多斑棘角魚",2,5
"12259","多斑無線鰨",1,5
"12260","多斑新鼬魚",1,5
"12261","多斑瘧蚊",2,4
"12262","多斑寬頜鳚",1,5
"12263","多斑頸鬚鳚",2,5
"12264","多斑龍口蛇鰻",2,6
"12265","多普筆螺屬",1,5
"12266","多棍直鱗蘚",1,5
"12267","多棘牛尾魚屬",1,6
"12268","多棘立旗鯛",1,5
"12269","多棘波水螟",1,5
"12270","多棘雨印鯛",1,5
"12271","多棘姬蜂屬",1,5
"12272","多棘珠球蟲",1,5
"12273","多棘索深鼬魚",1,6
"12274","多棘棒鱗蛇尾",1,6
"12275","多棘腔吻鱈",1,5
"12276","多棘葵珊瑚",1,5
"12277","多棘蜈蚣",1,4
"12278","多棘槭海星",5,5
"12279","多棘蝨蠅",1,4
"12280","多棘閻魔蟲",1,5
"12281","多棘擬毛戎",1,5
"12282","多棘擬線鱸",2,5
"12283","多棘擬鯥",2,4
"12284","多棘鯉䱵",3,4
"12285","多棱淺室水母",1,6
"12286","多棱球屬",1,4
"12287","多椎鰭蠕鰻",1,5
"12288","多殼目",1,3
"12289","多絲鼠鱈",2,4
"12290","多腔盾菌科",1,5
"12291","多腔盾菌屬",1,5
"12292","多腔菌目",1,4
"12293","多腔菌科",1,4
"12294","多腔菌屬",1,4
"12295","多裂棘囊菌",1,5
"12296","多裂葉水芹菜",1,6
"12297","多距石蛾科",1,5
"12298","多距石蛾屬",1,5
"12299","多鈎鈎腕魷",2,5
"12300","多雄蟲生蟲囊菌",1,7
"12301","多極孢衣",3,4
"12302","多極孢衣屬",1,5
"12303","多溝樓梯草",1,5
"12304","多稜角螺",1,4
"12305","多稜真棱蜥",1,5
"12306","多稜真稜蜥",1,5
"12307","多稜旋螺",1,4
"12308","多稜微雙齒菊虎",2,7
"12309","多稜蛹筆螺",1,5
"12310","多節角潛蠅",1,5
"12311","多節細柄草",1,5
"12312","多節龍蝨屬",1,5
"12313","多腺扁蚜",1,4
"12314","多腺遠環蚓",1,5
"12315","多葉水蜈蚣",9,5
"12316","多葉珊虱",1,4
"12317","多葉珊瑚",1,4
"12318","多鉤曲尾苔",3,5
"12319","多隔半棒孢黴",1,6
"12320","多隔合軸菌",1,5
"12321","多隔透明束絲黴",1,7
"12322","多隔膜漸尖孢菌",1,7
"12323","多飾同脈葉蜂",1,6
"12324","多態毛蚜屬",1,5
"12325","多態黑苔",4,4
"12326","多摺蘚",1,3
"12327","多摺蘚屬",1,4
"12328","多爾介屬",1,4
"12329","多瑪黑翅蕈蚋",1,6
"12330","多管管球蟲",1,5
"12331","多管藻",9,3
"12332","多管藻屬",1,4
"12333","多精蟲囊菌屬",1,6
"12334","多聚炭角菌",1,5
"12335","多蒴仙鶴苔",1,5
"12336","多蒴曲尾苔",2,5
"12337","多槳扁蛛蟹",1,5
"12338","多樣疣足鱗蟲",6,6
"12339","多樣寡家蟻",1,5
"12340","多樣擬大頭家蟻",1,7
"12341","多樣蟹科",1,4
"12342","多瘤病毒科",1,5
"12343","多瘤稈蠅",2,4
"12344","多皺紋花花介",1,6
"12345","多皺短身前肛鰻",1,7
"12346","多線刺鼻單棘魨",2,7
"12347","多線真稜蜥",3,5
"12348","多線無線鰨",1,5
"12349","多線葉刺節蜱",1,6
"12350","多線葉鰕虎",1,5
"12351","多線鸚天竺鯛",2,6
"12352","多髮鰓蛭",1,4
"12353","多魯灣金龜",1,5
"12354","多齒巨爪蠅",1,5
"12355","多齒羽蘚",1,4
"12356","多齒花葉珊瑚",1,6
"12357","多齒前肛鰻",1,5
"12358","多齒海鯰屬",1,5
"12359","多齒船型蝦",1,5
"12360","多齒蛇鯔",2,4
"12361","多齒圍沙蠶",1,5
"12362","多齒鰳屬",1,4
"12363","多橫帶擬鱸",1,5
"12364","多篩指海星",1,5
"12365","多蕊仙人球",1,5
"12366","多輻毛細星",3,5
"12367","多頭苦菜",8,4
"12368","多頭細胞粘菌",1,6
"12369","多頭絨泡黏菌",7,6
"12370","多櫛艷細蠅",1,5
"12371","多環海龍屬",1,5
"12372","多環蚓屬",1,4
"12373","多環搖蚊",1,4
"12374","多環鳳凰螺",1,5
"12375","多環蝮鯙",3,4
"12376","多環櫛羽星",1,5
"12377","多穗雀稗",13,4
"12378","多穗薑",5,3
"12379","多穗藨草",1,4
"12380","多翼骨螺",3,4
"12381","多翼蛾科",1,4
"12382","多翼蛾屬",1,4
"12383","多螯蝦科",1,4
"12384","多螯蝦屬",1,4
"12385","多褶新薩托菌",1,6
"12386","多霜臘鼠婦",1,5
"12387","多禮派克花介",1,6
"12388","多鬃縞蠅",1,4
"12389","多瓣革菌",1,4
"12390","多瓣絨泡黏菌",1,6
"12391","多羅沃羅寧菌",1,6
"12392","多邊形笠螺",1,5
"12393","多邊膝溝藻",1,5
"12394","多囊蟲目",1,4
"12395","多囊蟹奴科",1,5
"12396","多囊蟹奴屬",1,5
"12397","多鬚多指鮋",1,5
"12398","多鬚擬矛尾鰕虎",2,7
"12399","多鬚鼬魚",3,4
"12400","多鬚鳚屬",1,4
"12401","多變大簑蛾",2,5
"12402","多變毛黴",1,4
"12403","多變四鰓扁泥蟲",1,7
"12404","多變多孔菌",10,5
"12405","多變汽孔珊瑚",1,6
"12406","多變沒藥灰翼海牛",1,8
"12407","多變角鱗蘚",1,5
"12408","多變長刺螢金花蟲",1,8
"12409","多變柱杯珊瑚",1,6
"12410","多變秋山夜蛾",4,6
"12411","多變海螄螺",1,5
