"","word","freq","length_word"
"2770","台灣紅網藻",1,5
"2771","台灣紅蝦",1,4
"2772","台灣紅瓢蟲",1,5
"2773","台灣紅螯蛛",1,5
"2774","台灣美口菌",1,5
"2775","台灣美冠蘭",10,5
"2776","台灣背三線小灰蝶",2,8
"2777","台灣背脊家蟻",1,6
"2778","台灣背條長迴木蟲",1,8
"2779","台灣胖筒金花蟲",1,7
"2780","台灣胖須繭蜂",1,6
"2781","台灣胖蕩鏢水蚤",1,7
"2782","台灣胡枝子",2,5
"2783","台灣胡桃",1,4
"2784","台灣胡麻花",5,5
"2785","台灣胡麻班天牛",2,7
"2786","台灣胡麻斑粉蝶",2,7
"2787","台灣胡椒",2,4
"2788","台灣胡頹子",3,5
"2789","台灣苔",1,3
"2790","台灣苣苔",7,4
"2791","台灣苦苣苔",3,5
"2792","台灣苦櫧",2,4
"2793","台灣苧麻",2,4
"2794","台灣茀蕨",5,4
"2795","台灣虻",1,3
"2796","台灣負蝗",1,4
"2797","台灣迪盲蝽",1,5
"2798","台灣革蜱",1,4
"2799","台灣革蠊",7,4
"2800","台灣風輪菜",1,5
"2801","台灣風蘭",4,4
"2802","台灣食蚜蠅跳小蜂",1,8
"2803","台灣食植瓢蟲",1,6
"2804","台灣食蝸步行蟲",2,7
"2805","台灣食蟲虻",1,5
"2806","台灣香科科",1,5
"2807","台灣香莢蘭",5,5
"2808","台灣香檬",1,4
"2809","台灣修裳蛾",1,5
"2810","台灣兼食瓢蟲",1,6
"2811","台灣剛蜾蠃",1,5
"2812","台灣原始觀音座蓮",5,8
"2813","台灣原胚衣",1,5
"2814","台灣原燈眼魚",1,6
"2815","台灣唇瓢蟲",2,5
"2816","台灣唐松草",3,5
"2817","台灣姬小灰蝶",1,6
"2818","台灣姬果蠅",1,5
"2819","台灣姬花蜂",1,5
"2820","台灣姬長腳金龜",1,7
"2821","台灣姬扁吉丁蟲",1,7
"2822","台灣姬虻",1,4
"2823","台灣姬魚",2,4
"2824","台灣姬絨毛金龜",1,7
"2825","台灣姬黑金龜",1,6
"2826","台灣姬蕨",10,4
"2827","台灣姬龍蝨",1,5
"2828","台灣姬螳",1,4
"2829","台灣姬蟬",1,4
"2830","台灣姬雙尾蜉",1,6
"2831","台灣姬蠊",7,4
"2832","台灣姬鱸",1,4
"2833","台灣姬豔吉丁蟲",1,7
"2834","台灣娟蛙",2,4
"2835","台灣家白蟻",1,5
"2836","台灣家蝠",1,4
"2837","台灣家蠅",1,4
"2838","台灣家蠊",2,4
"2839","台灣峰尺蛾",1,5
"2840","台灣座殼孢",1,5
"2841","台灣庫蠓",1,4
"2842","台灣恩蚜小蜂",1,6
"2843","台灣扇角金龜",1,6
"2844","台灣柴胡",1,4
"2845","台灣栗色金龜",2,6
"2846","台灣核果木",3,5
"2847","台灣核螺",1,4
"2848","台灣根節蘭",7,5
"2849","台灣根蟎",1,4
"2850","台灣格氏苞領苔",1,7
"2851","台灣格柃",1,4
"2852","台灣桂竹",2,4
"2853","台灣桅大蚊",2,5
"2854","台灣桑劍紋夜蛾",1,7
"2855","台灣海兔螺",1,5
"2856","台灣海峽紅網藻",1,7
"2857","台灣海扇蛤",1,5
"2858","台灣海桐",2,4
"2859","台灣海帽菌",1,5
"2860","台灣海棗",5,4
"2861","台灣海棠",1,4
"2862","台灣海膜",1,4
"2863","台灣海蝠魚",1,5
"2864","台灣海螄螺",1,5
"2865","台灣海蟑螂",1,5
"2866","台灣烏小灰蝶",2,6
"2867","台灣烏心石",4,5
"2868","台灣烏姬石蛾",1,6
"2869","台灣烏鴉鳳蝶",3,6
"2870","台灣烏頭",2,4
"2871","台灣烏斂莓",1,5
"2872","台灣烙鐵頭",1,5
"2873","台灣狹胸菊虎",1,6
"2874","台灣狹嚙蟲",1,5
"2875","台灣狼蛛",1,4
"2876","台灣琉璃小灰蝶",5,7
"2877","台灣琉璃天牛",1,6
"2878","台灣琉璃豆金龜",3,7
"2879","台灣琉璃紋花蜂",1,7
"2880","台灣琉璃翠鳳蝶",5,7
"2881","台灣琉璃擬守瓜",1,7
"2882","台灣益姬蜂",1,5
"2883","台灣真鏢水蚤",1,6
"2884","台灣破傘菊",2,5
"2885","台灣秘夜蛾",2,5
"2886","台灣窄胸家蟻",1,6
"2887","台灣窄腰蜾蠃",1,6
"2888","台灣窄葉青剛",6,6
"2889","台灣粉吹金龜",1,6
"2890","台灣粉背蕨",2,5
"2891","台灣粉蚧跳小蜂",1,7
"2892","台灣粉條兒菜",5,6
"2893","台灣粉蝶",4,4
"2894","台灣紋白蝶",4,5
"2895","台灣紋唇盲蝽",1,6
"2896","台灣紋蠊",3,4
"2897","台灣紙翅焰天牛",1,7
"2898","台灣紡錘煙管蝸牛",1,8
"2899","台灣索大蚊",1,5
"2900","台灣索鐵線蟲",1,6
"2901","台灣缺角天蛾",1,6
"2902","台灣胸紋金龜",1,6
"2903","台灣脈弄蝶",2,5
"2904","台灣脊扁蝽",1,5
"2905","台灣脊粉蝨",1,5
"2906","台灣脊球蕈甲",1,6
"2907","台灣脊蛇",1,4
"2908","台灣茵芋",3,4
"2909","台灣茶色金龜",1,6
"2910","台灣茶斑蛾",4,5
"2911","台灣茶漬衣",2,5
"2912","台灣茶藨子",1,5
"2913","台灣茶蠶蛾",2,5
"2914","台灣草牡丹",1,5
"2915","台灣草莓",1,4
"2916","台灣草莓膨痂銹菌",1,8
"2917","台灣草蛉",1,4
"2918","台灣草紫陽花",3,6
"2919","台灣草蜥",1,4
"2920","台灣荖藤",1,4
"2921","台灣蚊子草",1,5
"2922","台灣蚋",1,3
"2923","台灣蚜小蠅",1,5
"2924","台灣蚜蠅",1,4
"2925","台灣蚤蝽",1,4
"2926","台灣蚤蠅",1,4
"2927","台灣迷蟻",1,4
"2928","台灣釘頭斑蚜",2,6
"2929","台灣釘螺",1,4
"2930","台灣閃迷蠅",1,5
"2931","台灣馬口魚",2,5
"2932","台灣馬口鱲",2,5
"2933","台灣馬加鰆",6,5
"2934","台灣馬尾姬蜂",1,6
"2935","台灣馬峰",1,4
"2936","台灣馬桑",3,4
"2937","台灣馬蜂",1,4
"2938","台灣馬醉木",1,5
"2939","台灣馬鞍樹",1,5
"2940","台灣馬蹄節蜱",1,6
"2941","台灣馬錢",2,4
"2942","台灣馬藍",1,4
"2943","台灣馬蘭",1,4
"2944","台灣骨碎補",9,5
"2945","台灣骨螺",1,4
"2946","台灣高山小黃鼠狼",1,8
"2947","台灣高山牙蟲",1,6
"2948","台灣高山田鼠",3,6
"2949","台灣高山白腹鼠",3,7
"2950","台灣高山杜鵑",1,6
"2951","台灣高山角瘤家蟻",1,8
"2952","台灣高山袋梅衣",1,7
"2953","台灣高山褐騷金龜",1,8
"2954","台灣高山鐵線蕨",2,7
"2955","台灣高山鼴鼠",1,6
"2956","台灣高領苔",1,5
"2957","台灣鬥魚",3,4
"2958","台灣鬼督郵",7,5
"2959","台灣鬼鍬形蟲",1,6
"2960","台灣假山葵",3,5
"2961","台灣假白烏介",1,6
"2962","台灣假尾孢菌",1,6
"2963","台灣假黃楊",3,5
"2964","台灣假黃鵪菜",1,6
"2965","台灣假糙蘇",3,5
"2966","台灣假寶鐸花",2,6
"2967","台灣假懸苔",2,5
"2968","台灣偏蒴苔",1,5
"2969","台灣側刺葉蚤",1,6
"2970","台灣側裸蜣螂",1,6
"2971","台灣側蕈珊瑚",1,6
"2972","台灣偽毛山蟻",1,6
"2973","台灣偽毛蚋",1,5
"2974","台灣偽足節蜱",1,6
"2975","台灣偽珊虱",1,5
"2976","台灣偽盾刺盲蛛",1,7
"2977","台灣偽斯叩頭蟲",2,7
"2978","台灣偽黑盲蛛",1,6
"2979","台灣偽寬肩蝽",1,6
"2980","台灣偽鍬形天牛",2,7
"2981","台灣兜透翅蛾",1,6
"2982","台灣兜蟲",1,4
"2983","台灣剪股穎",4,5
"2984","台灣副沙條鯊",3,6
"2985","台灣副細鯽",1,5
"2986","台灣副隙蛛",2,5
"2987","台灣副鋸翅青尺蛾",1,8
"2988","台灣匏胸擬步行蟲",1,8
"2989","台灣匿頸擬步行蟲",1,8
"2990","台灣啄花鳥",1,5
"2991","台灣商陸",3,4
"2992","台灣啞鈴帶鉤蛾",2,7
"2993","台灣堇菜",9,4
"2994","台灣寄蠅",2,4
"2995","台灣密蛛",1,4
"2996","台灣崖爬藤",1,5
"2997","台灣巢大蚊",1,5
"2998","台灣帶紋松鼠",7,6
"2999","台灣常春藤",2,5
"3000","台灣強柄姬蜂",1,6
"3001","台灣彩蚴吸蟲",1,6
"3002","台灣彩斑微龍蝨",1,7
"3003","台灣彩斑龍蝨",2,6
"3004","台灣彩裳粒龍蝨",1,7
"3005","台灣彩蝠",1,4
"3006","台灣捲葉苔",1,5
"3007","台灣捲葉野螟",1,6
"3008","台灣捲管螺",2,5
"3009","台灣捲瓣蘭",4,5
"3010","台灣排香",2,4
"3011","台灣敗醬",1,4
"3012","台灣斜吻蟲",1,5
"3013","台灣斜房蟲",1,5
"3014","台灣斜帶天蛾",2,6
"3015","台灣斜條紅螢",1,6
"3016","台灣斜線鏟頭沫蟬",1,8
"3017","台灣旋尾虫",1,5
"3018","台灣旋編蟲",1,5
"3019","台灣旋齒苔",1,5
"3020","台灣桫欏",17,4
"3021","台灣桿孢衣",1,5
"3022","台灣梅氏鯿",2,5
"3023","台灣梅花鹿",1,5
"3024","台灣梅茨魚",2,5
"3025","台灣條孢牛肝菌",1,7
"3026","台灣條金龜",1,5
"3027","台灣條背扁泥蟲",1,7
"3028","台灣條紋山天牛",1,7
"3029","台灣條藤壺",3,5
"3030","台灣梣",4,3
"3031","台灣梨尾格孢黴",1,7
"3032","台灣梭羅樹",1,5
"3033","台灣梵尼蘭",5,5
"3034","台灣梵嚙蟲",2,5
"3035","台灣毬大蚊",1,5
"3036","台灣涼喉茶.",6,5
"3037","台灣淡青斑蝶",2,6
"3038","台灣深山鍬形蟲",1,7
"3039","台灣深水䲗",1,5
"3040","台灣深海鼬鳚",1,6
"3041","台灣深條天牛",1,6
"3042","台灣深蟬蝦",1,5
"3043","台灣清風藤",4,5
"3044","台灣渚蠅",2,4
"3045","台灣犁頭鰩",1,5
"3046","台灣球孢球粉衣",4,7
"3047","台灣球果尺蛾",1,6
"3048","台灣球金龜",1,5
"3049","台灣球蝸牛",1,5
"3050","台灣球鍊介殼蟲",1,7
"3051","台灣球囊霉",1,5
"3052","台灣瓶口衣",1,5
"3053","台灣瓶黴",1,4
"3054","台灣產假尾孢菌",1,7
"3055","台灣異角菊虎",2,6
"3056","台灣異修天牛",1,6
"3057","台灣異翅尺蛾",2,6
"3058","台灣異節光翅癭蜂",1,8
"3059","台灣異腳甲蟎",1,6
"3060","台灣異葉苣苔",3,6
"3061","台灣異綠蘚夜蛾",1,7
"3062","台灣異貓尾苔",1,6
"3063","台灣痕胸家蟻",1,6
"3064","台灣盔嚙蟲",1,5
"3065","台灣眼紅螢",1,5
"3066","台灣笠黍蝸牛",1,6
"3067","台灣笠蝸牛",2,5
"3068","台灣粒毛盤菌",1,6
"3069","台灣粗角金龜",1,6
"3070","台灣粗角擬步行蟲",1,8
"3071","台灣粗翅姬吉丁蟲",1,8
"3072","台灣粗犁蛇鳗",1,6
"3073","台灣粗腳姬蛛",1,6
"3074","台灣粗飾蚶",1,5
"3075","台灣粗榧",1,4
"3076","台灣粗腿小翅天牛",1,8
"3077","台灣細小翅天牛",1,7
"3078","台灣細竹斑蛾",1,6
"3079","台灣細角瘦天牛",1,7
"3080","台灣細花天牛",1,6
"3081","台灣細長吉丁蟲",1,7
"3082","台灣細姬天牛",1,6
"3083","台灣細胴天牛",1,6
"3084","台灣細條細胴天牛",1,8
"3085","台灣細黍蝸牛",1,6
"3086","台灣細圓盤黴",1,6
"3087","台灣細腰大蚊",1,6
"3088","台灣細腰透翅蛾",2,7
"3089","台灣細顎姬蜂",1,6
"3090","台灣細蟻",1,4
"3091","台灣細鯿",2,4
"3092","台灣紺菊",1,4
"3093","台灣荷菲氏星天牛",1,8
"3094","台灣莓",1,3
"3095","台灣莢蒾",1,4
"3096","台灣莪白蘭",7,5
"3097","台灣莫夜蛾",1,5
"3098","台灣蛇莓",5,4
"3099","台灣蛇蛉",2,4
"3100","台灣蛇蜥",2,4
"3101","台灣袋蛛",1,4
"3102","台灣貫眾蕨",3,5
"3103","台灣軟齒菌",1,5
"3104","台灣透翅斑蛾",2,6
"3105","台灣透鏡蝸牛",1,6
"3106","台灣逗紋實蠅",1,6
"3107","台灣通泉草",3,5
"3108","台灣野山羊",1,5
"3109","台灣野牡丹藤",1,6
"3110","台灣野兔",1,4
"3111","台灣野青茅",1,5
"3112","台灣野茉莉",2,5
"3113","台灣野梨",1,4
"3114","台灣野豬",1,4
"3115","台灣野薔薇",6,5
"3116","台灣陵齒蕨",8,5
"3117","台灣陷口牙蟲",1,6
"3118","台灣雀梅藤",2,5
"3119","台灣雀麥",1,4
"3120","台灣雀稗",2,4
"3121","台灣雀稗團黑穗菌",1,8
"3122","台灣魚木",2,4
"3123","台灣魚形介",1,5
"3124","台灣魚藤",4,4
"3125","台灣鹿角金龜",2,6
"3126","台灣鹿角樹蝽",1,6
"3127","台灣鹿藥",3,4
"3128","台灣麥氏鯿",2,5
"3129","台灣麻虻",1,4
"3130","台灣麻蠊",2,4
"3131","台灣傘銹菌",1,5
"3132","台灣割雞",5,4
"3133","台灣喉鬚鯊",1,5
"3134","台灣喜普鞋蘭",1,6
"3135","台灣單肢蝦",1,5
"3136","台灣單帶小灰蝶",1,7
"3137","台灣單帶弄蝶",9,6
"3138","台灣單帶蛺蝶",6,6
"3139","台灣單帶綠灰蝶",2,7
"3140","台灣圍盾介殼蟲",1,7
"3141","台灣富爾先科蟲",1,7
"3142","台灣廁蠅",1,4
"3143","台灣戟孢銹菌",1,6
"3144","台灣掌葉槭",1,5
"3145","台灣斑紋鍬形蟲",1,7
"3146","台灣斑翅大蚜",1,6
"3147","台灣斑翅鶥",1,5
"3148","台灣斑眼蝶",1,5
"3149","台灣斑魚蛉",1,5
"3150","台灣斑蕊夜蛾",1,6
"3151","台灣曾氏菌",1,5
"3152","台灣棉長足虻",1,6
"3153","台灣棉苔",1,4
"3154","台灣棉絮衣",1,5
"3155","台灣棋石小灰蝶",2,7
"3156","台灣棍棒長鬚天牛",1,8
"3157","台灣棒角蚱",1,5
"3158","台灣棒花蒲桃",2,6
"3159","台灣棗螺",2,4
"3160","台灣棘阿蛄蝦",1,6
"3161","台灣棘腳斯",2,5
"3162","台灣棘鋏蟎",1,5
"3163","台灣棘鯛",1,4
"3164","台灣棘鱸鯒",1,5
"3165","台灣棘鱸鰧",1,5
"3166","台灣森鼠",1,4
"3167","台灣植潛蠅",1,5
"3168","台灣椎實螺",1,5
"3169","台灣椒草",2,4
"3170","台灣款冬",1,4
"3171","台灣渦蛛",1,4
"3172","台灣渦螺",1,4
"3173","台灣游蛇",1,4
"3174","台灣無尾葉鼻蝠",1,7
"3175","台灣無柄孢菌",1,6
"3176","台灣無梗囊霉",2,6
"3177","台灣無繮青尺蛾",1,7
"3178","台灣焰灰蝶",2,5
"3179","台灣琥珀蝸牛",1,6
"3180","台灣琴完眼泥蜂",1,7
"3181","台灣琵琶鮫",1,5
"3182","台灣琵琶鱝",1,5
"3183","台灣畫眉",1,4
"3184","台灣疏花薹",1,5
"3185","台灣短尾鼩",1,5
"3186","台灣短肛竹節蟲",1,7
"3187","台灣短角寄蠅",2,6
"3188","台灣短足葉蜂",1,6
"3189","台灣短翅泥蜂",2,6
"3190","台灣短翅長筒金花蟲",1,9
"3191","台灣短翅菊虎",1,6
"3192","台灣短翅鶯",1,5
"3193","台灣短胸螢金花蟲",1,8
"3194","台灣短節天牛",1,6
"3195","台灣硬氏白蛉",1,6
"3196","台灣稈蠅",1,4
"3197","台灣窗弄蝶",1,5
"3198","台灣窗翅鉤蛾",1,6
"3199","台灣窗螢",1,4
"3200","台灣等彩蠅",2,5
"3201","台灣等距姬蜂",1,6
"3202","台灣筋骨草",2,5
"3203","台灣筍殼菌",1,5
"3204","台灣筍螺",1,4
"3205","台灣筒金花蟲",1,6
"3206","台灣筒細樹皮蟲",1,7
"3207","台灣筒銹天牛",1,6
"3208","台灣粟蝸牛",1,5
"3209","台灣粟螺",1,4
"3210","台灣紫丹",2,4
"3211","台灣紫花鼠尾草",1,7
"3212","台灣紫珠",1,4
"3213","台灣紫嘯鶇",1,5
"3214","台灣絡石",1,4
"3215","台灣絨木蜂",1,5
"3216","台灣絨毛弄蝶",1,6
"3217","台灣絨毛花金龜",1,7
"3218","台灣絨毛鯊",1,5
"3219","台灣絨泡黏菌",1,6
"3220","台灣絨金龜",1,5
"3221","台灣絨蚊",1,4
"3222","台灣絨假紫萁",10,6
"3223","台灣絨蝸牛",1,5
"3224","台灣絨蘚",1,4
"3225","台灣絨蘭",8,4
"3226","台灣絲小枝黴",1,6
"3227","台灣絲尾海鰻",2,6
"3228","台灣絲角紅螢",1,6
"3229","台灣絲齒菌",1,5
"3230","台灣絲鰕虎魚",1,6
"3231","台灣腔吻鱈",1,5
"3232","台灣腔環蚓",1,5
"3233","台灣菊",2,3
"3234","台灣菊頭蝠",2,5
"3235","台灣菌瓢蟲",1,5
"3236","台灣菝葜",1,4
"3237","台灣菟絲子",2,5
"3238","台灣華山松",4,5
"3239","台灣華山姬扁吉丁蟲",2,9
"3240","台灣華蛛",1,4
"3241","台灣華爾特菊虎",1,7
"3242","台灣華蟻傘",1,5
"3243","台灣菱",2,3
"3244","台灣菱葉常春藤",2,7
"3245","台灣菱瘤蝽",1,5
"3246","台灣萍蓬草",3,5
"3247","台灣蛛蜂",1,4
"3248","台灣裂花介",1,5
"3249","台灣裂殖酵母",1,6
"3250","台灣裂葉蘚",1,5
"3251","台灣裂鋏墊跗螋",1,7
"3252","台灣裂頭小皿蛛",2,7
"3253","台灣貂蛾",1,4
"3254","台灣跗花金龜",3,6
"3255","台灣軸果蕨",2,5
"3256","台灣鈍頭蛇",1,5
"3257","台灣鈎吻鮭",2,5
"3258","台灣鈣絲黏菌",1,6
"3259","台灣間吸鰍",2,5
"3260","台灣間爬岩鰍",2,6
"3261","台灣間葦黑穗菌",1,7
"3262","台灣陽蠅",1,4
"3263","台灣隆背擬步行蟲",2,8
"3264","台灣隆胸長蝽",1,6
"3265","台灣雅夜蛾",2,5
"3266","台灣雅楠",2,4
"3267","台灣雅楠面甲節蜱",1,8
"3268","台灣集珠黴",1,5
"3269","台灣雲杉",1,4
"3270","台灣雲紋夜蛾",1,6
"3271","台灣雲豹",1,4
"3272","台灣雲葉",1,4
"3273","台灣黃牛瘤胃真菌",1,8
"3274","台灣黃色家天牛",1,7
"3275","台灣黃色偽瓢甲",1,7
"3276","台灣黃杉",3,4
"3277","台灣黃杞印毛節蜱",1,8
"3278","台灣黃刺蛾",2,5
"3279","台灣黃芩",1,4
"3280","台灣黃花茅",2,5
"3281","台灣黃虎天牛",1,6
"3282","台灣黃金蚜小蜂",1,7
"3283","台灣黃金龜",1,5
"3284","台灣黃毒蛾",1,5
"3285","台灣黃胡麻斑蛺蝶",2,8
"3286","台灣黃唇蘭",7,5
"3287","台灣黃粉蝶",2,5
"3288","台灣黃紋鳳蝶",2,6
"3289","台灣黃蚊",1,4
"3290","台灣黃帶天牛",2,6
"3291","台灣黃梅衣",1,5
"3292","台灣黃條虎天牛",1,7
"3293","台灣黃連",3,4
"3294","台灣黃斑山天牛",1,7
"3295","台灣黃斑弄蝶",2,6
"3296","台灣黃斑蛺蝶",3,6
"3297","台灣黃斑蔭蝶",2,6
"3298","台灣黃斑蝶",1,5
"3299","台灣黃菫",1,4
"3300","台灣黃蛺蝶",1,5
"3301","台灣黃精",2,4
"3302","台灣黃蝶",2,4
"3303","台灣黃臂尺蛾",1,6
"3304","台灣黃藤",3,4
"3305","台灣黃鯝魚",2,5
"3306","台灣黃鵪菜",1,5
"3307","台灣黃蘗",1,4
"3308","台灣黃鱔藤",1,5
"3309","台灣黑小灰蝶",1,6
"3310","台灣黑毛石蛾",1,6
"3311","台灣黑尾美苔蛾",2,7
"3312","台灣黑尾葉蟬",1,6
"3313","台灣黑金龜",1,5
"3314","台灣黑長背泥蜂",1,7
"3315","台灣黑星小灰蝶",3,7
"3316","台灣黑星挵蝶",1,6
"3317","台灣黑眉錦蛇",3,6
"3318","台灣黑苔",1,4
"3319","台灣黑姬菊虎",1,6
"3320","台灣黑翅蕈蚋",1,6
"3321","台灣黑蚊",1,4
"3322","台灣黑條白蝶",1,6
"3323","台灣黑斑天牛",1,6
"3324","台灣黑煤菌",1,5
"3325","台灣黑腹蘋果天牛",1,8
"3326","台灣黑葉蜂",1,5
"3327","台灣黑熊",1,4
"3328","台灣黑管石蛾",1,6
"3329","台灣黑緣尾尺蛾",3,7
"3330","台灣黑蔭蝶",1,5
"3331","台灣黑燕小灰蝶",2,7
"3332","台灣黑燕蝶",2,5
"3333","台灣黑蠊",5,4
"3334","台灣黑鯛",1,4
"3335","台灣黑騷金龜",1,6
"3336","台灣黑艷迴木蟲",1,7
"3337","台灣黑艷蠅",1,5
"3338","台灣黑豔家蟻",1,6
"3339","台灣嗡蜣螂",1,5
"3340","台灣嗩吶草",2,5
"3341","台灣園鰻",1,4
"3342","台灣圓口小蝸牛",1,7
"3343","台灣圓尾鶴鱵",4,6
"3344","台灣圓沼螺",2,5
"3345","台灣圓盾介殼蟲",2,7
"3346","台灣圓扇蚶蜊",1,6
"3347","台灣圓翅鍬形蟲",1,7
"3348","台灣圓迴木蟲",1,6
"3349","台灣圓球蕈甲",1,6
"3350","台灣圓絨毛金龜",1,7
"3351","台灣圓腺蕨",6,5
"3352","台灣圓魁蛤",1,5
"3353","台灣圓盤蟲",1,5
"3354","台灣圓鋏長足姬蜂",1,8
"3355","台灣圓錐杯狀多領孢菌",1,10
"3356","台灣圓蠅",2,4
"3357","台灣塊菇",1,4
"3358","台灣奧蟋",1,4
"3359","台灣微偽瓢蟲",1,6
"3360","台灣微條金龜",1,6
"3361","台灣微黃尺蛾",4,6
"3362","台灣微腳蠅",1,5
"3363","台灣微樹皮蟲",1,6
"3364","台灣愛冬葉",1,5
"3365","台灣新巴蚖",1,5
"3366","台灣新片盾介殼蟲",2,8
"3367","台灣新石蠅",1,5
"3368","台灣新耳草",2,5
"3369","台灣新林舟蛾",1,6
"3370","台灣新脊介",1,5
"3371","台灣新碧夜蛾",1,6
"3372","台灣新獵蝽",1,5
"3373","台灣新蠍蛉",2,5
"3374","台灣暗色石蛾",1,6
"3375","台灣暗蟬",1,4
"3376","台灣楊桐",6,4
"3377","台灣楊梅蟹",1,5
"3378","台灣楤木",1,4
"3379","台灣業頰長蝽",1,6
"3380","台灣溝腹甲蟎",1,6
"3381","台灣溝鰕虎",1,5
"3382","台灣溝鰕虎魚",1,6
"3383","台灣溼蟎",1,4
"3384","台灣滑蜥",1,4
"3385","台灣滑鞘球蕈甲",1,7
"3386","台灣煙尖鼠",2,5
"3387","台灣煙管蝸牛",1,6
"3388","台灣爺",3,3
"3389","台灣爺蟬",1,4
"3390","台灣瑞木",1,4
"3391","台灣瑞香",1,4
"3392","台灣瑟弄蝶",1,5
"3393","台灣當歸",2,4
"3394","台灣矮小指狀孢菌",1,8
"3395","台灣矮天牛",1,5
"3396","台灣矮吉丁蟲",1,6
"3397","台灣碎米薺",4,5
"3398","台灣碎雪草",1,5
"3399","台灣碗衣",1,4
"3400","台灣碗衣光亮變種",1,8
"3401","台灣萬代蘭",2,5
"3402","台灣稜蜉金龜",1,6
"3403","台灣稠李",6,4
"3404","台灣筷子芥",1,5
"3405","台灣節脈波尺蛾",1,7
"3406","台灣腫足蕨",1,5
"3407","台灣腫冠角蟬",1,6
"3408","台灣腹水草",6,5
"3409","台灣葉鼻蝠",1,5
"3410","台灣葉蟎",1,4
"3411","台灣葚孢菌",1,5
"3412","台灣葛藤",5,4
"3413","台灣葡萄天蛾",1,6
"3414","台灣蛺蝶",3,4
"3415","台灣蛾蚋",1,4
"3416","台灣蜂虻",1,4
"3417","台灣蜆",1,3
"3418","台灣蜈蚣藻",1,5
"3419","台灣蜓蜥",1,4
"3420","台灣裝甲擬步行蟲",1,8
"3421","台灣跳蛃",1,4
"3422","台灣鈴腹胡蜂",1,6
"3423","台灣鈴蛾",1,4
"3424","台灣鈴蘭",1,4
"3425","台灣鉤吻鮭",2,5
"3426","台灣鉤板蝨",1,5
"3427","台灣鉤肢石蛾",1,6
"3428","台灣鉤粉蝶",1,5
"3429","台灣鉤藤",4,4
"3430","台灣雉尾苔",1,5
"3431","台灣電鰩",1,4
"3432","台灣電鱝",1,4
"3433","台灣麂眼螺",1,5
"3434","台灣黽蝽",1,4
"3435","台灣鼠耳蝠",2,5
"3436","台灣鼠李粉蝶",1,6
"3437","台灣鼠蟬蟹",1,5
"3438","台灣團黑穗菌",1,6
"3439","台灣夢鮟鱇",1,5
"3440","台灣對耳蘚",1,5
"3441","台灣榕囊孢殼菌",1,7
"3442","台灣榛",1,3
"3443","台灣榧螺",1,4
"3444","台灣榿木",2,4
"3445","台灣榿翠灰蝶",2,6
"3446","台灣構夜蛾",2,5
"3447","台灣槍標魚",1,5
"3448","台灣漆黑尖鬚菊虎",1,8
"3449","台灣漣小灰蝶",2,6
"3450","台灣漣漪小灰蝶",2,7
"3451","台灣熊蟬",1,4
"3452","台灣熙螢金花蟲",1,7
"3453","台灣碟文蛤",1,5
"3454","台灣碩紅螢",1,5
"3455","台灣福王草",2,5
"3456","台灣管石蛾",1,5
"3457","台灣管鼻蝠",1,5
"3458","台灣精孢菌",1,5
"3459","台灣綠一字蝶",3,6
"3460","台灣綠小灰蝶",1,6
"3461","台灣綠毛螢金花蟲",1,8
"3462","台灣綠毛藻",2,5
"3463","台灣綠灰蝶",2,5
"3464","台灣綠虎天牛",1,6
"3465","台灣綠細長吉丁蟲",1,8
"3466","台灣綠蛺蝶",3,5
"3467","台灣綠貓蛛",1,5
"3468","台灣綠鋸苔",1,5
"3469","台灣綠蠅",1,4
"3470","台灣綠騷金龜",1,6
"3471","台灣綠艷長迴木蟲",1,8
"3472","台灣維殼蟎",1,5
"3473","台灣網狀毛孢菌",1,7
"3474","台灣網紋扁泥蟲",1,7
"3475","台灣網蚊",1,4
"3476","台灣網蜷",1,4
"3477","台灣綿腹衣",1,5
"3478","台灣綿霉",1,4
"3479","台灣翠灰蝶",2,5
"3480","台灣翠柏",2,4
"3481","台灣翠蛺蝶",3,5
"3482","台灣與那國藻",1,6
"3483","台灣舞虻",1,4
"3484","台灣蒲公英",1,5
"3485","台灣蒺藜",1,4
"3486","台灣蜘蛛抱蛋",1,6
"3487","台灣蜘蛛蘭",1,5
"3488","台灣蜥鰻",1,4
"3489","台灣蜻蛉蘭",2,5
"3490","台灣裸胸鯙",1,5
"3491","台灣裸胸鱔",1,5
"3492","台灣裸緣梅衣",1,6
"3493","台灣裸瓢蟲",1,5
"3494","台灣裸蠓",1,4
"3495","台灣銀小灰蝶",2,6
